A1_FILIAL;A1_PESSOA;A1_NOME;A1_IDENT;A1_CLIENTE;A1_FORNEC;A1_VEND;A1_ETRANSP;A1_TPCGC;A1_CGC;A1_TIPO;A1_TIPORUR;A1_CEP;A1_END;A1_BAIRRO;A1_REGIAO;A1_MUN;A1_EST;A1_COD_MUN;A1_PAIS;A1_INSCR;A1_INSCRM;A1_GRPTRIB;A1_COMISS;A1_COMEMIS;A1_COMBX;A1_FONE;A1_CELULAR;A1_FAX;A1_EMAIL;A1_ENFE;A1_HPAGE;A1_FTP;A1_TABELA;A1_NREDUZ;A1_CONTATO;A1_RECPIS;A1_RECCOFI;A1_RECCSLL;A1_RAMOATV;A1_CREDITO;A1_LIMCRED;A1_ATIVO;A1_VENDE1;A1_VENDE2;A1_VENDE3;A1_COND;A1_CTADEB;A1_CTACRED;A1_SUFRAMA;A1_VENCIM;A1_COMCLI;A1_CODSIAF;A1_TRANSP;A1_SIMPLES;A1_REGESIM;A1_PERCATM;A1_ALEMISS;A1_ALBAIXA;A1_TVAR1;A1_TVAR2;A1_TVAR3;A1_TVAR4;A1_CALCSUF;A1_MENNOTA;A1_MENPAD1;A1_MENPAD2;A1_MENPAD3;A1_MENPAD4;A1_MENPAD5;A1_TPFRETE;A1_CODUSER;A1_DUPCRED;A1_UMOVME;A1_MSEXP;A1_UMOVINT;A1_UMOVID;A1_UMOVATV;A1_DTINCL;A1_IPDV;A1_IPDVINT;A1_IPDVID;A1_IPDVATV;A1_PFISICA;A1_ICSHOP;A1_ATVCSHP;A1_DTALTCS;A1_CSHOPID;A1_CSHPUTC;A1_PDVPAD;A1_IPDVCHV;A1_MSDT;A1_PERFCP;A1_CONTRIB;A1_OUTRMUN;A1_CODANTT;A1_RETISS;A1_TPNFSE;A1_GUID;A1_FLYID;A1_FLYUPD;A1_FLYDEL;A1_OBSERV
01;F00151;MASP ELETRONICA LTDA EPP;;S;S;N;N;J;02.211.070/0001-14;;;03633010;R PERSIO AZEVEDO, 183;PENHA;;SAO PAULO;SP;50308;1058;116196141113;26476622;;0;0;0;11-2097-9078;11-2097-8702;;CONTATOS@MASPELETRONICA.COM.BR;NFE@MASPELETRONICA.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;09/07/20;1;;;1;;2;1;;;;2;;20200818081610;0;1;;;2;;;;;;
01;F00152;MOTO ZEMA LTDA;;N;S;N;N;J;18.598.912/0019-00;;;35500008;RUA PERNAMBUCO, 1277;CENTRO;;DIVINOPOLIS;MG;22306;1058;7011397411121;;;0;0;0;37-3229-2900;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/07/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00153;ELETRICA NOVA SERRANA LTDA - EPP;;S;S;N;N;J;71.286.751/0001-64;;;35519000;RUA DIMAS GUIMARAES, 395 - 397;CENTRO;;NOVA SERRANA;MG;45208;1058;4528556990088;;;0;0;0;37-3226-3258;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;17/08/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00154;ALIANCA MILITAR IND E COM EIRELI;;S;S;N;N;J;15.136.883/0001-39;;;36090000;AV PRESIDENTE JUSCELINO KUBITSCHEK, 5685;NOVA ERA;;JUIZ DE FORA;MG;36702;1058;0019239490019;;;0;0;0;32-3235-2226;;;FINANCEIRO@ALIANCAMILITAR.COM.BR;FINANCEIRO@ALIANCAMILITAR.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;17/08/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00155;AUTO PECAS E CARDANS PRATA LTDA;;S;S;N;N;J;07.697.341/0001-07;;;35502454;RUA MINAS GERAIS, 2970;ORION;;DIVINOPOLIS;MG;22306;1058;0014253910092;;;0;0;0;37-3213-2783;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;19/08/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00156;GRAFICA DIVINOPOLIS LTDA - ME;;S;S;N;N;J;20.144.754/0001-22;;;35500155;AV JK, 1629;BOM PASTOR;;DIVINOPOLIS;MG;22306;1058;;0017932;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;19/08/20;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00157;FIORELLA PRODUTOS TEXTEIS LTDA;;N;S;N;N;J;43.574.433/0001-63;;;18120000;AV DO CAFE, 1000;DIST INDUSTRIAL;;MAIRINQUE;SP;28403;1058;432020083111;;;0;0;0;11-4718-8000;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;21/08/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00158;KELLY FERNANDA OLIVEIRA 14074332612;;S;S;N;N;J;27.707.253/0001-56;;;35501191;RUA IPATINGA, 350 APTO 301;PLANALTO;;DIVINOPOLIS;MG;22306;1058;0029639660051;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/08/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00159;AUTO POSTO CENTENARIO LTDA;;N;S;N;N;J;35.523.371/0001-32;;;35501170;AV PARANA, 3731;SAO JOSE;;DIVINOPOLIS;MG;22306;1058;0035990200021;;;0;0;0;37-3215-1376;;;;;;;001;;;2;2;2;;N;0;1;;;;02;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;03/09/20;2;;;2;;2;2;;;;2;;20230712103417;0;1;;;2;;;;;;
01;F00160;PROCEDE INFORMATICA EIRELI;;N;S;N;N;J;00.989.607/0001-46;;;35500016;RUA PARAIBA, 544 2 ANDAR SALA 2;CENTRO;;DIVINOPOLIS;MG;22306;1058;ISENTO;018367;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;16/09/20;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00161;COLORTEXTIL PARTICIPACOES LTDA;;S;S;N;N;J;42.789.628/0001-68;;;30626480;RUA BARAO DE MONTE ALTO, 249;BARREIRO DE CIMA;;BELO HORIZONTE;MG;06200;1058;0629344170028;;;0;0;0;31-3389-8313;;;ELIZABETH@COLORTEXTIL.COM.BR;CONTABILIDADE@COLORTEXTIL.COM.BR;NFE@COLORTEXTIL.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;06/10/20;1;;;1;;2;1;;;;2;;20201006153027;0;1;;;2;;;;;;
01;F00162;CARVALHO E SANTOS LTDA ME;;N;S;N;N;J;24.198.993/0001-16;;;86026490;RUA RIO GRANDE DO NORTE, 674;CENTRO;;LONDRINA;PR;13700;1058;9071471346;;;0;0;0;43-3024-5144;;;CONTATO@UPPERSEG.COM.BR;;WWW.UPPERSEG.COM.BR;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;19/10/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00163;ITALO COSTA RAMOS;;S;S;N;N;J;38.312.215/0001-10;;;35501569;RUA CEDRO, 440;JARDINOPOLIS;;DIVINOPOLIS;MG;22306;1058;;076867;;0;0;0;37-99986-1418;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;29/10/20;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00164;DOUGLAS TACIANO DOS SANTOS;;S;S;N;N;J;20.764.979/0001-81;;;35500970;AV AMAZONAS, 261;CATALAO;;DIVINOPOLIS;MG;22306;1058;0024049620014;0052476;;0;0;0;37-3213-0667;;;ADMINISTRATIVO@ASSIS-TEK.COM;ADMINISTRATIVO@ASSIS-TEK.COM;;;001;ASSIS-TEK;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;04/11/20;1;;;1;;2;1;;;;2;;20201104140344;0;1;;;2;;;;;;
01;F00165;WURTH DO BRASIL PECAS DE FIXACAO LTDA;;S;S;N;N;J;43.648.971/0053-86;;;32689898;ROD BR 381- FERNAO DIAS KM 483, 350 SL02;JD PIEMONT NORTE;;BETIM;MG;06705;1058;1312885600405;;;0;0;0;11-46131900;;;;;;;001;;;2;2;2;;N;0;1;;;;04;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;25/11/20;1;;;1;;2;1;;;;2;;20220214105107;0;1;;;2;;;;;;
01;F00166;EMPRESA MINEIRA DE CARTOES LTDA;;S;S;N;N;J;02.791.527/0001-07;;;35680054;PRACA DOUTOR AUGUSTO GONCALVES, 146;CENTRO;;ITAUNA;MG;33808;1058;;1943704;;0;0;0;37-3241-5198;;;MGCARD@MGCARD.COM.BR;MGCARD@MGCARD.COM.BR;;;001;MG CARD;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/11/20;1;;;1;;2;1;;;;2;;20210331164610;0;2;;;2;;;;;;
01;F00167;SANTORINI TEXTIL EIRELI;;S;S;N;N;J;21.643.740/0001-16;;;03025050;RUA ITAPIRACABA, 364;BRAS;;SAO PAULO;SP;50308;1058;144.172.182.112;;;0;0;0;11-99832-0714;;;ADM.BRASSPCOM@GMAIL.COM;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;18/12/20;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00168;LIDERBOX INDUSTRIA E COMERCIO LTDA;;S;S;N;N;J;38.710.091/0003-93;;;35501205;RUA CASTRO ALVES, 993;CATALAO;;DIVINOPOLIS;MG;22306;1058;2236765130145;;;0;0;0;37-3221-1149;;;LIDERBOXARMARIOS@GMAIL.COM;LIDERBOXARMARIOS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;21/01/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00169;AZIRA TEXTIL EIRELI;;S;S;N;N;J;39.878.641/0001-89;;;03023020;RUA BEHRING, 90 ANDAR 1;BRAS;;SAO PAULO;SP;50308;1058;130.140.121.119;;;0;0;0;11-2293-4600;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;21/01/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00170;ZAP AUTO POSTO LTDA;;S;S;N;N;J;29.616.749/0001-40;;;35502509;RUA ANTONIO PEDRO DE ALMEIDA, 2286;RANCHO ALEGRE;;DIVINOPOLIS;MG;22306;1058;0031257470035;;;0;0;0;37-3222-8869;;;ENVIOPOSTOZAP@GMAIL.COM;ENVIOPOSTOZAP@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;15/03/21;1;;;1;;2;1;;;;2;;20210315144738;0;1;;;2;;;;;;
01;F00171;HG COM DE FERRAMENTAS LTDA;;S;S;N;N;J;07.207.661/0001-31;;;35500008;RUA PERNAMBUCO, 1257;CENTRO;;DIVINOPOLIS;MG;22306;1058;2232001850086;;;0;0;0;37-3222-5199;;;VENDAS@HGFERRAMENTAS.COM;VENDAS@HGFERRAMENTAS.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;15/03/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00172;VANESSA ALVES 08813703635;;N;S;N;N;J;38.382.363/0001-01;;;35650000;RUA PROF CORGOZINHOFILHO, 135 APT 101;LABRADO;;PITANGUI;MG;51404;1058;0038339470027;3405;;0;0;0;37-3271-2191;;;SHALLON77@HOTMAIL.COM;SHALLON77@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;06/04/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00173;GNC COMERCIO DE VEICULOS LTDA;;N;S;N;N;J;09.564.676/0002-63;;;35502085;AV SANTA RITA DE CASSIA, 302;OLIVEIRAS;;DIVINOPOLIS;MG;22306;1058;0022156360006;;;0;0;0;37-3301-6500;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/04/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00174;MASTER INTERNET;;N;S;N;N;J;23.322.675/0002-33;3;;35500010;AV 21 DE ABRIL, 409;CENTRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;06/05/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00175;PRINTER MAQUINAS LTDA;;N;S;N;N;J;23.329.857/0001-55;;;35500001;RUA GOIAS, 65;CENTRO;;DIVINOPOLIS;MG;22306;1058;;000084300;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;12/05/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00176;ELETRIC ILUMINACAO E FERRAMENTAS LTDA;;N;S;N;N;J;35.240.032/0001-49;;;05135000;RUA GENERAL LAURO CAVALCANTI DE FARIAS, 427;JD MANGALOT;;SAO PAULO;SP;50308;1058;126962886118;;;0;0;0;11-2667-3038;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;07/06/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00177;LOCA DIVI ANDAIMES LTDA ME;;S;S;N;N;J;17.210.193/0001-08;;;35501221;AV AUTORAMA, 434;CATALAO;;DIVINOPOLIS;MG;22306;1058;;044927;;0;0;0;37-3214-8221;;;LOCADIVI@HOTMAIL.COM;LOCADIVI@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;07/07/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00178;VALNEI VIEIRA DA SILVA 00391345630;;S;S;N;N;J;22.185.993/0001-56;;;32410273;RUA CAETANO AGOSTINHO SILVA, 177;CASA-MONS HORTA 1;;IBIRITE;MG;29806;1058;;7160608055;;0;0;0;31-9372-4060;;;MCAUTOMACAO@HOTMAIL.COM;MCAUTOMACAO@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;15/07/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00179;TOTVS - RS;;N;S;N;N;J;30.011.940/0001-47;;;90619900;AV IPIRANGA, 6681 AP/SL 12;PARTENON;;PORTO ALEGRE;RS;14902;1058;;61609129;;0;0;0;;;;;;;;001;TOTVS - RS;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;09/08/21;1;;;1;;2;1;;;;2;;20210809103118;0;2;;;2;;;;;;
01;F00180;T P PAINEIS E AUTOMACAO LTDA;;N;S;N;N;J;42.543.971/0001-28;;;35501200;RUA ERICO VERISSIMO, 1475 APTO 101;CATALAO;;DIVINOPOLIS;MG;22306;1058;0040856280020;;;0;0;0;37-3215-2512;;;;;;;001;;;2;2;2;;N;0;1;;;;08;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;09/08/21;1;;;1;;2;1;;;;2;;20220513081857;0;1;;;2;;;;;;
01;F00181;BENVETEX TEXTIL LTDA;;S;S;N;N;J;85.347.284/0001-40;;;89086260;RUA DR BLUMENAU, 2799;ENCANO BAIXO;;INDAIAL;SC;07502;1058;252499824;;;0;0;0;;;;MONDINIROSE@GMAIL.COM;MONDINIROSE@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;10/08/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00182;I 9 TEXTIL LTDA;;S;S;N;N;J;39.346.194/0001-17;;;88359082;RUA ALAYDE SCHLINDWEIN, 650;DOM JOAQUIM;;BRUSQUE;SC;02909;1058;260725862;;;0;0;0;47-991641920;;;;;;;001;;;2;2;2;;N;0;1;;;;04;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;16/08/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00183;ROCABELLA TRADING IMP E EXP LTDA;;N;S;N;N;J;10.932.715/0001-36;;;88370888;ROD BR, 470 INGO HERING S/N KM5 GP 3 COND JGM;SAO DOMINGOS;;NAVEGANTES;SC;11306;1058;255913206;;;0;0;0;47-3349-6591;;;;;;;001;;;2;2;2;;N;0;1;;;;03;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;16/08/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00184;L M MIQUELETTI COMERCIO DE MAQUINAS PARA CONFECCAO LTDA;;S;S;N;N;J;41.976.496/0001-10;;;12951710;EST DO ARROZAL, 1100;CAETETUBA;;ATIBAIA;SP;04107;1058;190.352.240.117;;;0;0;0;11-99988-3370;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;26/08/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00185;MELTING PROUTOS PARA MANUTENCAO INDUSTRIAL LTDA;;N;S;N;N;J;61.081.758/0001-96;;;04220000;AV PRESIDENTE WILSON, 3214;MOOCA;;SAO PAULO;SP;50308;1058;109.372.523.115;;;0;0;0;011-3385-2144;;;MELTING@MELTING.COM.BR;MELTING@MELTING.COM.BR;;;001;;;2;2;2;;N;0;1;;;;04;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;22/09/21;1;;;1;;2;1;;;;2;;20220617141527;0;1;;;2;;;;;;
01;F00186;JW ENGENHARIA EM BORRACHAS LTDA;;N;S;N;N;J;09.452.267/0001-94;;;32265470;AV FRANCISCO FIRMODE MATOS, 70;ELDORADO;;CONTAGEM;MG;18601;1058;0010653350015;;;0;0;0;31-3242-1212;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;18/10/21;1;;;1;;2;1;;;;2;;20211018080015;0;1;;;2;;;;;;
01;F00187;SO ANDAIMES LTDA;;N;S;N;N;J;02.617.625/0001-22;;;35502066;RUA BRAULINA MICHELINE, 191;LP PEREIRA;;DIVINOPOLIS;MG;22306;1058;ISENTO;0019474;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;20/10/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00188;RONALDO DUTRA GARCIA 04480072667;;N;S;N;N;J;19.272.619/0001-83;;;37930000;RUA FRANCISCO JOAQUIM DOS SANTOS, 148;NS FATIMA;;CAPITOLIO;MG;12802;1058;;02065;;0;0;0;;;;CAPITOLIO@CLAUDINOEASSOCIADOS.COM.BR;CAPITOLIO@CLAUDINOEASSOCIADOS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;28/10/21;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00189;ORGANIZACOES SOUKI LTDA;;N;S;N;N;J;38.656.930/0001-70;;;35502027;RUA GOIAS, 2400;IPIRANGA;;DIVINOPOLIS;MG;22306;1058;2236471120037;;;0;0;0;37-3212-7878;;;;;;;001;;;2;2;2;;N;0;1;;;;23;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/11/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00190;ALUMINAS MOVEIS EIRELI;;N;S;N;N;J;68.546.829/0001-28;;;35530000;AV RACHID MITRE, 955;BELA VISTA;;CLAUDIO;MG;16605;1058;1668228950094;;;0;0;0;37-3381-3400;;;CONTATO@ALUMINAS.COM.BR;CONTATO@ALUMINAS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;26/11/21;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00191;JULIANA RIBEIRO VASCONCELOS 06191314620;;N;S;N;N;J;18.302.209/0001-75;;;35500176;RUA OLIMPIO FAGUNDES NASCIMENTO, 26;ALVORADA;;DIVINOPOLIS;MG;22306;1058;0021665770058;;;0;0;0;;37-98823-4345;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/01/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00192;CLEBER GONCALVES ROCHA;;N;S;N;N;J;23.994.023/0001-64;;;35501168;AV PARANA, 18;CATALAO;;DIVINOPOLIS;MG;22306;1058;2235632900070;;;0;0;0;37-3222-5871;;;;;;;001;;;2;2;2;;N;0;1;;;;04;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;09/02/22;1;;;1;;2;1;;;;2;;20220526090502;0;1;;;2;;;;;;
01;F00193;STILUS COMPONENTES PARA CALCADOS LTDA;;N;S;N;N;J;08.597.192/0001-77;;;35524214;RUA VEREADOR LEONEL LINO, 398;JEFERSON BATISTA DE FREITAS;;NOVA SERRANA;MG;45208;1058;0013768770060;;;0;0;0;37-3225-7902;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;25/02/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00194;ROYAL BLUE COMERCIO IMP E EXP LTDA;;N;S;N;N;J;14.014.761/0002-98;;;88371680;RUA PREFEITO MANOEL EVALDO MULLER, 3366;VOLTA GRANDE;;NAVEGANTES;SC;11306;1058;256514127;;;0;0;0;47-3319-1127;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;14/03/22;1;;;1;;2;1;;;;2;;20220314075601;0;1;;;2;;;;;;
01;F00195;LUBMASTER PRODUTOS ESPECIAIS LTDA;;N;S;N;N;J;57.777.724/0001-63;;;08579000;EST BONSUCESSO, DO, 3500;RIO BAIXO;;ITAQUAQUECETUBA;SP;23107;1058;379079516110;;;0;0;0;11-2601-0076;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;13/04/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00196;MVX COMERCIO ELETRONICO SA 0001-RJ;;N;S;N;N;J;08.215.490/0001-55;3;;26377180;ROD PRES DUTRA, 25551 ARMZ 1 AO 8 BLOCO 01 SETOR A1;;;QUEIMADOS;RJ;04144;1058;78926503;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/04/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00197;DIRECT EXPRESS LOGISTICA INTEGRADA SA;;N;S;N;N;J;05.886.614/0036-66;3;;23893890;ESTRADA DE MIGUEL PEREIRA, 125 GALPAO 02 ARMAZEM GERAL;CARRETAO;;SEROPEDICA;RJ;05554;1058;86879344;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/04/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00198;SUPERIOR COMERCIO DE ACESSORIOS TEXTEIS EIRELI-ME;;N;S;N;N;J;02.171.674/0001-84;;;01228200;AV ANGELICA, 2016 CJ 82;CONSOLACAO;;SAO PAULO;SP;50308;1058;149496836112;;;0;0;0;11-3331-1780;;;NFE@SUPERIORTEXTIL.COM.BR;NFE@SUPERIORTEXTIL.COM.BR;;;001;SUPERIOR TEXTIL;;2;2;2;;N;0;1;;;;06;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;13/05/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00199;MINAS AVIONICS REVISAO DE EQUIPAMENTOS AERONAUTICOS LTDA;;N;S;N;N;J;01.018.583/0001-40;;;31270660;RUA PROFESSOR NELSON DE SENA, 122;AEROPORTO;;BELO HORIZONTE;MG;06200;1058;;01226120013;;0;0;0;31-3492-4435;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/05/22;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00200;FERNANDO DE ALMEIDA CORGOZINHO;;N;S;N;N;J;30.130.684/0001-07;;;35501221;AV AUTORAMA, 640;CATALAO;;DIVINOPOLIS;MG;22306;1058;;069264;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;17/06/22;1;;;1;;2;1;;;;2;;;0;2;;;2;;;;;;
01;F00201;M.M CROMAGEM E SERVICOS LTDA - ME;;S;S;N;N;J;16.853.205/0001-50;1;;35661290;RUA JOSE ANTONIO PEREIRA, 396;BELVEDERE;;PARA DE MINAS;MG;47105;1058;0020283690054;1000020472;;0;0;0;37-3231-5644;;;MMCROMAGEM@HOTMAIL.COM;MMCROMAGEM@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;29/06/22;1;;;1;;2;1;;;;2;;20220629154041;0;1;;;2;;;;;;
01;F00202;RESENDE AUTOMACAO LTDA;;S;S;N;N;J;14.677.554/0001-32;7;;35660473;RUA BARBARA MOREIRA TEIXEIRA, 469;JARDIM AMERICA;;PARA DE MINAS;MG;47105;1058;0018784600047;;;0;0;0;37-3236-1980;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;25/07/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
