F1_FILIAL;F1_TIPO;F1_FORMUL;F1_DOC;F1_SERIE;F1_PESSOA;F1_NOMPES;F1_EMISSAO;F1_COND;F1_EST;F1_DESPESA;F1_VALDESC;F1_BASEICM;F1_VALICM;F1_CONTSOC;F1_BASEIPI;F1_VALIPI;F1_VALMERC;F1_VALBRUT;F1_BASEDUP;F1_BRICMS;F1_ICMSRET;F1_IRRF;F1_INSS;F1_ISS;F1_ESPECIE;F1_BASIMP1;F1_BASIMP2;F1_BASIMP3;F1_BASIMP4;F1_BASIMP5;F1_BASIMP6;F1_VALIMP1;F1_VALIMP2;F1_VALIMP3;F1_VALIMP4;F1_VALIMP5;F1_VALIMP6;F1_QTDVOL;F1_ESPVOL;F1_MARCA;F1_PESBRUT;F1_PESLIQ;F1_DTDIGIT;F1_DTEXP;F1_FRETE;F1_TPFRETE;F1_NSU;F1_DTNSU;F1_HORNSU;F1_BASEIRR;F1_BASEINS;F1_BASEISS;F1_VALPIS;F1_BASEPIS;F1_VALCOF;F1_BASECOF;F1_VALCSLL;F1_BASECSL;F1_FIMP;F1_STATUS;F1_TRANSP;F1_SEQUEN;F1_LANPAD;F1_NUMOS;F1_NFELETR;F1_EMINFE;F1_HORNFE;F1_CREDNFE;F1_CODNFE;F1_OK;F1_ORIGLAN;F1_VALICSN;F1_BASICSN;F1_CHVNFE;F1_EVENFLG;F1_IDCCE;F1_NUMVOL;F1_HORA;F1_DAUTNFE;F1_HAUTNFE;F1_ESTDEST;F1_DUPCRED;F1_VTRANS;F1_VAFRMM;F1_INTERM;F1_CNPJAE;F1_UFTERC;F1_DTENTR;F1_HRENTR;F1_HREMIS;F1_FILORIG;F1_OUTDESP;F1_REFNFE;F1_VOUCHER;F1_FORMAPG;F1_OPERPG;F1_BANDCA;F1_TES;F1_SEGURO;F1_IMPARQ;F1_RECOPI;F1_UFREF;F1_AAMMREF;F1_CGCREF;F1_IEREF;F1_MODREF;F1_SERIERE;F1_NFREF;F1_MENNOTA
01;4;2;000000044;1;C00121;FMP INDUSTRIA TEXTIL LTDA;25/11/24;33;SP;0;0;0;0;0;0;0;69521.4;69521.4;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;200;caixas;;0;0;26/11/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;135242708625642;;;0;0;35241142943442000111550010000000441500700000;;;;08:07;/  /;;MG;2;;0;;;;/  /;00:00;08:06:51;0101;0;;0;;;;;0;T;;;26/11/24;;;04;;;NOTA DE COBERTURA REF A NF 35.046 KTR GROUP
01;1;2;000002206;1;F00159;AUTO POSTO CENTENARIO LTDA;26/11/24;02;MG;1.1;1.62;0;0;0;0;0;50;49.48;49.48;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;28/11/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246319422215;;;0;0;31241135523371000132550010000022061297705450;;;;07:44;/  /;;MG;2;;0;;;;/  /;00:00;07:42:00;0101;0;;0;;;;;0;T;;;28/11/24;;;04;;;
01;3;2;000001245;1;00036;NOVA SERRANA COUROS LTDA.;27/11/24;01;MG;0;0;0;0;0;0;0;82.73;82.73;82.73;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:22;/  /;;MG;2;;0;;;;/  /;00:00;09:20:45;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;
01;3;2;000001246;1;00036;NOVA SERRANA COUROS LTDA.;27/11/24;01;MG;0;0;0;0;0;0;0;488.14;488.14;488.14;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:23;/  /;;MG;2;;0;;;;/  /;00:00;09:22:37;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;
01;3;2;000001247;1;00036;NOVA SERRANA COUROS LTDA.;27/11/24;01;MG;0;0;0;0;0;0;0;358.51;358.51;358.51;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:23;/  /;;MG;2;;0;;;;/  /;00:00;09:23:09;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;
01;3;2;000001248;1;00036;NOVA SERRANA COUROS LTDA.;27/11/24;01;MG;0;0;0;0;0;0;0;115.12;115.12;115.12;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:24;/  /;;MG;2;;0;;;;/  /;00:00;09:23:41;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;
01;1;2;000035859;2;00132;KTR GROUP IMPORTACAO E EXPORTACAO LTDA;28/11/24;04;SC;0;0;0;0;0;0;0;69555.24;69555.24;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;160;CXS;;6212.03;5854.82;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:47;/  /;;MG;2;;0;;;;/  /;00:00;09:45:14;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;POR CONTA E ORDEM DE FMP
01;1;2;000028276;1;F00134;BRASGAS ENERGIA LTDA;29/11/24;23;MG;0;210;0;0;0;0;0;600;390;390;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;30/11/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246330115865;;;0;0;31241109294382000188550010000282761520142184;;;;08:28;/  /;;MG;2;;0;;;;/  /;00:00;08:27:56;0101;0;;0;;;;;0;T;;;30/11/24;;;04;;;
01;1;2;000047418;;F00166;EMPRESA MINEIRA DE CARTOES LTDA;29/11/24;01;MG;0;0;0;0;0;0;0;4074;4074;4074;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;29/11/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:42;/  /;;MG;2;;0;;;;/  /;00:00;09:33:54;0101;0;;0;;;;;0;F;;;29/11/24;;;04;;;
01;4;2;000102751;1;00036;NOVA SERRANA COUROS LTDA.;29/11/24;04;MG;0;0;0;0;0;0;0;96754.31;96754.31;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;14;ITENS;;3687.6;3607.28;30/11/24;/  /;0;;;/  /;;0;0;0;231.97;-59774.42;1070.63;-59774.42;0;0;;;00036;;;;;/  /;;0;131246329196985;;;0;0;31241118383745000142550010001027511588982625;;;;08:33;/  /;;MG;2;;0;;;;/  /;00:00;08:28:43;0101;0;;0;;;;;0;T;;;30/11/24;;;04;;;
01;1;2;000274884;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;02/12/24;01;MS;0;0;0;0;0;0;0;39889.8;39889.8;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;89;CAIXAS;;3427.888;3204;03/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240049446316;;;0;0;50241203681757000186550000002748841352472922;;;;14:38;/  /;;MG;2;;0;;;;/  /;00:00;14:37:31;0101;0;;0;;;;;0;T;;;03/12/24;;;04;;;POR CONTA E ORDEM DE ZAN REF A NF 274.883
01;1;2;000000463;0;F00056;ROBSON VICENTE DE OLIVEIRA;02/12/24;23;MG;0;0;0;0;0;0;0;220;220;220;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;03/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:36;/  /;;MG;2;;0;;;;/  /;00:00;14:35:14;0101;0;;0;;;;;0;F;;;03/12/24;;;04;;;
01;1;2;000079132;00U;F00234;LINK NET BANDA LARGA EIRELI ME;02/12/24;02;MG;0;0;0;0;0;0;0;94.9;94.9;94.9;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;03/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:44;/  /;;MG;2;;0;;;;/  /;00:00;14:39:13;0101;0;;0;;;;;0;F;;;03/12/24;;;04;;;
01;4;2;000102752;1;00036;NOVA SERRANA COUROS LTDA.;02/12/24;04;MG;0;0;0;0;0;0;0;33132.12;33132.12;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;180;volumes;;908.3;908.3;03/12/24;/  /;0;;;/  /;;0;0;0;215.37;0;993.96;0;0;0;;;00036;;;;;/  /;;0;131246336127658;;;0;0;31241218383745000142550010001027521592065284;;;;14:26;/  /;;MG;2;;0;;;;/  /;00:00;14:25:35;0101;0;;0;;;;;0;T;;;03/12/24;;;04;;;
01;1;2;215304953;000;00009;CEMIG DISTRIBUICAO S.A;03/12/24;05;MG;0;0;0;0;0;0;0;6893.02;6893.02;6893.02;0;0;0;0;0;NFCEE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;04/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;16:18;/  /;;MG;2;;0;;;;/  /;00:00;16:17:22;0101;0;;0;;;;;0;F;;;04/12/24;;;04;;;
01;1;2;000002304;;F00005;NOVO CONCEITO LTDA;03/12/24;12;MG;0;0;0;0;0;0;0;90;90;90;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;04/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;16:20;/  /;;MG;2;;0;;;;/  /;00:00;16:20:02;0101;0;;0;;;;;0;F;;;04/12/24;;;04;;;
01;1;2;000002214;001;F00159;AUTO POSTO CENTENARIO LTDA;03/12/24;02;MG;0;15.78;0;0;0;0;0;488.15;472.37;472.37;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;03/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;14:30;/  /;;MG;2;;0;;;;/  /;00:00;14:29:20;0101;0;;0;;;;;0;F;;;03/12/24;;;04;;;
01;1;2;000044180;;F00179;TOTVS - RS;03/12/24;01;RS;0;0;0;0;0;0;0;1083.6;1083.6;1083.6;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;04/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;16:19;/  /;;MG;2;;0;;;;/  /;00:00;16:18:38;0101;0;;0;;;;;0;F;;;04/12/24;;;04;;;
01;4;2;000112925;1;00229;ZANI E ZANI COMERCIO DE MAQUINAS E ARTEFATOS DO VESTUARIO LTDA;03/12/24;25;MG;0;0;0;0;0;0;0;39889.8;39889.8;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;89;CAIXAS;;3427.888;3427.888;03/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246338540216;;;0;0;31241209482747000521550010001129251384067274;;;;14:33;/  /;;MG;2;;0;;;;/  /;00:00;14:32:41;0101;0;;0;;;;;0;T;;;03/12/24;;;04;;;NOTA DE COBERTURA REF A NF 274.884 AVANTI
01;3;2;000001249;1;00036;NOVA SERRANA COUROS LTDA.;04/12/24;01;MG;0;0;0;0;0;0;0;55.23;55.23;55.23;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:37;/  /;;MG;2;;0;;;;/  /;00:00;11:35:45;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;3;2;000001250;1;00036;NOVA SERRANA COUROS LTDA.;04/12/24;01;MG;0;0;0;0;0;0;0;626.13;626.13;626.13;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:39;/  /;;MG;2;;0;;;;/  /;00:00;11:38:02;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;3;2;000001251;1;00036;NOVA SERRANA COUROS LTDA.;04/12/24;01;MG;0;0;0;0;0;0;0;334.69;334.69;334.69;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:41;/  /;;MG;2;;0;;;;/  /;00:00;11:39:34;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;1;2;000029809;1;00072;SUPERMERCADO PIC LTDA;05/12/24;23;MG;0;0;0;0;0;0;0;985.46;985.46;985.46;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;05/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;15:24;/  /;;MG;2;;0;;;;/  /;00:00;15:23:06;0101;0;;0;;;;;0;F;;;05/12/24;;;04;;;
01;1;2;000010103;1;F00120;SANDRA MACIEL DE FREITAS LTDA - PADARIA FLORESTA;05/12/24;08;MG;0;0.27;914.68;164.64;0;0;0;1800.23;1799.96;1799.96;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;05/12/24;/  /;0;;;/  /;;0;0;0;29.7;0;136.81;0;0;0;;;;;;;;/  /;;0;131246343933329;;;0;0;31241203009343000105550010000101031098322681;;;;15:25;/  /;;MG;2;;0;;;;/  /;00:00;15:25:13;0101;0;;0;;;;;0;T;;;05/12/24;;;04;;;
01;1;2;000012808;;00130;SIMETRAL LTDA;06/12/24;12;MG;0;0;0;0;0;0;0;708.5;708.5;708.5;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;09/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;11:19;/  /;;MG;2;;0;;;;/  /;00:00;11:15:47;0101;0;;0;;;;;0;F;;;09/12/24;;;04;;;
01;1;2;000014523;;00383;GPC GERENCIAMENTO E PLANEJAMENTO CONTABIL LTDA;06/12/24;01;MG;0;0;0;0;0;0;0;2767.35;2767.35;2767.35;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;06/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:20;/  /;;MG;2;;0;;;;/  /;00:00;09:15:40;0101;0;;0;;;;;0;F;;;06/12/24;;;04;;;
01;1;2;000014547;;00383;GPC GERENCIAMENTO E PLANEJAMENTO CONTABIL LTDA;06/12/24;23;MG;0;0;0;0;0;0;0;2767.35;2767.35;2767.35;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;06/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;13:52;/  /;;MG;2;;0;;;;/  /;00:00;13:48:53;0101;0;;0;;;;;0;F;;;06/12/24;;;04;;;
01;1;2;004004558;;00390;TOTVS S.A. - SP;06/12/24;15;SP;0;0;0;0;0;0;0;167.24;167.24;167.24;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;09/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;10:40;/  /;;MG;2;;0;;;;/  /;00:00;10:39:19;0101;0;;0;;;;;0;F;;;09/12/24;;;04;;;
01;1;2;000000047;1;C00121;FMP INDUSTRIA TEXTIL LTDA;06/12/24;33;SP;0;0;0;0;0;0;0;69555.26;69555.26;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;160;CXS;;0;0;09/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;11:24;/  /;;MG;2;;0;;;;/  /;00:00;11:22:28;0101;0;;0;;;;;0;F;;;09/12/24;;;04;;;NOTA DE COBERTURA REF A NF 35.859 DA KTR-GROUP
01;1;2;000275154;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;09/12/24;01;MS;0;0;0;0;0;0;0;24236.42;24236.42;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;56;CAIXAS;;2162.793;2028.152;10/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240050633643;;;0;0;50241203681757000186550000002751541714945937;;;;08:51;/  /;;MG;2;;0;;;;/  /;00:00;08:51:03;0101;0;;0;;;;;0;T;;;10/12/24;;;04;;;POR CONTA E ORDEM DE BOXFLEX REF A NF 275.153
01;1;2;000006397;1;C00096;POSTO BEIRA RIO I LTDA;10/12/24;02;MG;0;0;0;0;0;0;0;1419.95;1419.95;1419.95;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;31/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246355159619;;;0;0;31241217533688000259550010000063971000071393;;;;10:03;/  /;;MG;2;;0;;;;/  /;00:00;10:02:58;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;
01;1;2;000028394;1;F00134;BRASGAS ENERGIA LTDA;11/12/24;23;MG;0;70;0;0;0;0;0;200;130;130;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246357446397;;;0;0;31241209294382000188550010000283941398766104;;;;08:47;/  /;;MG;2;;0;;;;/  /;00:00;08:46:20;0101;0;;0;;;;;0;T;;;12/12/24;;;04;;;
01;3;2;000001253;1;00036;NOVA SERRANA COUROS LTDA.;11/12/24;01;MG;0;0;0;0;0;0;0;64.6;64.6;64.6;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:42;/  /;;MG;2;;0;;;;/  /;00:00;11:41:45;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;3;2;000001254;1;00036;NOVA SERRANA COUROS LTDA.;11/12/24;01;MG;0;0;0;0;0;0;0;597.43;597.43;597.43;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:43;/  /;;MG;2;;0;;;;/  /;00:00;11:42:36;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;3;2;000001255;1;00036;NOVA SERRANA COUROS LTDA.;11/12/24;01;MG;0;0;0;0;0;0;0;347.89;347.89;347.89;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;12/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;11:44;/  /;;MG;2;;0;;;;/  /;00:00;11:43:11;0101;0;;0;;;;;0;F;;;12/12/24;;;04;;;
01;1;2;000275277;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;12/12/24;01;MS;0;0;0;0;0;0;0;36167.04;36167.04;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;84;CAIXAS;;3213.294;3013.92;13/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240051221304;;;0;0;50241203681757000186550000002752771623897328;;;;10:40;/  /;;MG;2;;0;;;;/  /;00:00;10:39:58;0101;0;;0;;;;;0;T;;;13/12/24;;;04;;;POR CONTA E ORDEM DE RONALDO ADRIANO REF A NF 275.276
01;1;2;000028414;1;F00134;BRASGAS ENERGIA LTDA;13/12/24;23;MG;0;70;0;0;0;0;0;200;130;130;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;13/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246361963463;;;0;0;31241209294382000188550010000284141521072033;;;;10:39;/  /;;MG;2;;0;;;;/  /;00:00;10:38:44;0101;0;;0;;;;;0;T;;;13/12/24;;;04;;;
01;4;2;000001046;1;C00102;RONALDO ADRIANO RIBEIRO ME;13/12/24;33;MG;0;0;0;0;0;0;0;36167.04;36167.04;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;84;CAIXAS;OUTROS;3213.294;3013.92;13/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246361871758;;;0;0;31241205623682000102550010000010461274101721;;;;10:38;/  /;;MG;2;;0;;;;/  /;00:00;10:37:40;0101;0;;0;;;;;0;T;;;13/12/24;;;04;;;NOTA DE COBERTURA REF A NF 275.277 DA AVANTI
01;1;2;000002246;1;F00159;AUTO POSTO CENTENARIO LTDA;16/12/24;02;MG;0;14.71;0;0;0;0;0;459.14;444.43;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;31/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246367228775;;;0;0;31241235523371000132550010000022461149867400;;;;14:18;/  /;;MG;2;;0;;;;/  /;00:00;14:17:27;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;
01;1;2;000047953;;F00166;EMPRESA MINEIRA DE CARTOES LTDA;16/12/24;23;MG;0;0;0;0;0;0;0;4268;4268;4268;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;17/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:44;/  /;;MG;2;;0;;;;/  /;00:00;08:43:26;0101;0;;0;;;;;0;F;;;17/12/24;;;04;;;
01;1;2;000275394;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;17/12/24;01;MS;0;0;0;0;0;0;0;28063.88;28063.88;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;89;CAIXAS;;3428.867;3215.57;17/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240051937448;;;0;0;50241203681757000186550000002753941842626784;;;;15:49;/  /;;MG;2;;0;;;;/  /;00:00;15:48:12;0101;0;;0;;;;;0;T;;;17/12/24;;;04;;;POR CONTA E ORDEM DE EDUARDO SAMPAIO REF A NF 275.393
01;1;2;000001026;1;C00120;EDUARDO SAMPAIO - ME;17/12/24;23;CE;0;0;0;0;0;0;0;28063.89;28063.89;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;89;CXS;;3425.1;3215.57;17/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;15:47;/  /;;MG;2;;0;;;;/  /;00:00;15:13:21;0101;0;;0;;;;;0;F;;;17/12/24;;;04;;;NOTA DE COBERTURA REF A NF 275.394 DE 17/12/2024 DA AVANTI
01;1;2;000233179;;00129;PRONTOMED PLANOS DE SAUDE LTDA;19/12/24;12;MG;0;0;0;0;0;0;0;2315.65;2315.65;2315.65;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;31/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;10:21;/  /;;MG;2;;0;;;;/  /;00:00;10:20:05;0101;0;;0;;;;;0;F;;;31/12/24;;;04;;;
01;1;2;000003971;;00241;ASTRAMAC - ASSOCIACAO DE PROTECAO DOS AMIGOS TRANSP DE CARGAS DE MARTINHO CAMPOS E REGIAO;20/12/24;12;MG;0;0;0;0;0;0;0;547.76;547.76;547.76;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;31/12/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;10:19;/  /;;MG;2;;0;;;;/  /;00:00;10:18:36;0101;0;;0;;;;;0;F;;;31/12/24;;;04;;;
01;1;2;000002258;1;F00159;AUTO POSTO CENTENARIO LTDA;23/12/24;02;MG;1.55;0;0;0;0;0;0;64;65.55;65.55;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;31/12/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246381608892;;;0;0;31241235523371000132550010000022581571801295;;;;10:05;/  /;;MG;2;;0;;;;/  /;00:00;10:03:33;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;
01;1;2;000275488;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;27/12/24;01;MS;0;0;0;0;0;0;0;36128.82;36128.82;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;91;CAIXAS;;3234.959;3010.735;31/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240053325800;;;0;0;50241203681757000186550000002754881367461508;;;;10:15;/  /;;MG;2;;0;;;;/  /;00:00;10:13:56;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;POR CONTA E ORDEM DE RONALDO ADRIANO REF A NF 275.487
01;1;2;000131180;0;00354;AVANTI IND COM IMP E EXP LTDA 0006-90;27/12/24;01;SC;0;0;0;0;0;0;0;7689.6;7689.6;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;CAIXAS;;614.4;576;31/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00051;;;;;/  /;;0;242240308891188;;;0;0;42241203681757000690550000001311801385277189;;;;10:13;/  /;;MG;2;;0;;;;/  /;00:00;10:11:36;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;POR CONTA E ORDEM DE REI COLAS REF A NF 131.179
01;1;2;000275555;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;30/12/24;01;MS;0;0;0;0;0;0;0;35449.44;35449.44;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;80;CAIXAS;;3060.28;2870.4;31/12/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240053520560;;;0;0;50241203681757000186550000002755551107344549;;;;10:16;/  /;;MG;2;;0;;;;/  /;00:00;10:15:33;0101;0;;0;;;;;0;T;;;31/12/24;;;04;;;POR CONTA E ORDEM DE NOVA DUBLAGEM REF A NF 275.554
